CRH5,CRH20,CRH16,CRH10,CRH21,CRH6,CRH11,DELETE
4.296875,100.0,83.837891,4.931641,6.103516,100.0,99.951172,16.845703
38.085938,100.0,99.951172,100.0,12.304688,100.0,99.951172,11.523438
43.408203,100.0,13.818359,92.089844,17.578125,73.681641,99.951172,23.681641
18.310547,45.263672,99.951172,26.220703000000004,26.904296999999996,99.951172,99.951172,1.123047
100.0,87.255859,87.402344,100.0,3.6132809999999997,55.56640600000001,99.951172,23.339844
99.951172,30.175781,99.951172,20.996094,2.099609,55.126953,99.951172,5.46875
16.943359,5.517578,99.951172,73.486328,15.234375,99.951172,99.951172,0.439453
26.757813,99.951172,72.705078,100.0,13.818359,99.951172,16.308594,1.074219
41.943359,32.177734,38.232422,99.951172,15.136719,99.951172,99.951172,1.318359
75.976563,100.0,99.951172,99.951172,30.908203000000004,38.867188,99.951172,2.246094
99.951172,99.951172,56.054688,99.951172,100.0,99.951172,10.644531,5.175781
33.691406,99.951172,56.396483999999994,99.951172,100.0,26.855469,22.900391,0.34179699999999996
100.0,99.951172,62.695313,31.445313,99.951172,100.0,44.775391,2.001953
97.265625,18.603516,100.0,99.951172,99.951172,99.365234,84.667969,1.6601560000000002
32.421875,66.015625,77.246094,99.951172,100.0,99.951172,100.0,3.955078
27.832031,100.0,99.951172,38.574219,39.941406,61.279297,100.0,3.3203129999999996
99.951172,100.0,100.0,100.0,50.341797,100.0,100.0,0.488281
61.083983999999994,53.076172,100.0,100.0,1.953125,99.951172,89.306641,9.375
100.0,100.0,99.951172,100.0,21.142578,100.0,100.0,0.244141
74.169922,100.0,99.951172,83.789063,99.951172,100.0,90.966797,15.429688
99.951172,99.951172,100.0,1.318359,100.0,76.904297,59.619141000000006,15.820313
60.888672,99.951172,100.0,100.0,100.0,57.568358999999994,90.478516,23.828125
45.947266,99.951172,21.044922,100.0,65.722656,28.515625,74.267578,12.744141
5.46875,99.951172,82.324219,57.8125,99.951172,100.0,46.435547,3.4179690000000003
7.03125,99.951172,100.0,2.783203,99.951172,76.416016,41.894531,7.421875
100.0,83.642578,100.0,100.0,100.0,99.951172,26.904296999999996,7.470703
22.265625,45.068359,99.951172,85.644531,36.132813,99.951172,25.878906,7.177734
4.492188,66.015625,99.951172,100.0,16.992188,99.951172,63.57421899999999,1.5625
32.617188,100.0,69.677734,57.421875,19.580078,99.951172,3.6621089999999996,7.861328
19.677734,37.158203,100.0,99.951172,7.6171880000000005,99.951172,0.976563,4.052734
77.587891,99.951172,100.0,100.0,25.244141,99.951172,14.941406,2.636719
100.0,36.865234,30.371094,99.951172,10.253906,11.523438,29.589844,1.074219
21.240234,100.0,100.0,99.951172,19.042969,100.0,34.179688,3.271484
36.914063,79.003906,40.039063,100.0,26.269531,100.0,32.324219,5.517578
15.478516,12.060547,100.0,76.269531,2.148438,100.0,11.621094,6.25
33.300781,81.884766,99.951172,100.0,13.818359,100.0,16.259766,2.001953
6.347656,25.048828,99.951172,100.0,29.248046999999996,84.082031,17.578125,2.636719
25.439453,81.689453,99.951172,100.0,27.734375,44.580078,5.126953,4.296875
99.951172,43.359375,99.951172,100.0,27.050781,22.167969,4.345703,19.189453
13.867188,99.951172,99.951172,100.0,18.896484,100.0,26.513671999999996,4.833984
4.980469,99.951172,92.626953,100.0,94.384766,100.0,88.427734,19.53125
71.386719,22.265625,100.0,100.0,99.951172,99.951172,8.154297,7.275391
100.0,87.060547,100.0,99.951172,98.242188,99.951172,24.658203,6.689453
99.951172,28.271484,100.0,97.900391,31.835938,100.0,20.117188,8.789063
65.673828,26.855469,100.0,99.951172,71.875,100.0,15.380859,8.203125
5.273438,18.017578,99.951172,89.453125,12.597656,100.0,6.787109,3.3691410000000004
42.578125,58.740233999999994,15.722656,100.0,30.224609,99.951172,13.28125,5.908203
27.685546999999996,86.767578,8.837891,99.951172,14.208984,99.951172,5.859375,1.074219
17.626953,99.462891,30.175781,100.0,9.570313,99.951172,12.841797,6.689453
3.8085940000000003,100.0,100.0,100.0,17.089844,99.951172,31.005859,1.074219
5.273438,77.734375,100.0,100.0,31.054688,99.951172,31.494141,21.386719
2.734375,38.134766,79.6875,100.0,7.373047,99.951172,84.277344,2.050781
5.566406,100.0,99.951172,100.0,17.724609,99.951172,100.0,1.269531
31.494141,99.951172,100.0,100.0,53.564453,99.951172,100.0,25.341797
18.359375,100.0,100.0,100.0,44.775391,99.951172,99.951172,3.564453
94.726563,100.0,100.0,100.0,36.328125,99.951172,85.986328,12.158203
55.078125,99.951172,100.0,76.220703,99.951172,99.951172,99.951172,13.28125
0.5371090000000001,99.951172,100.0,99.951172,100.0,99.951172,99.951172,16.210938
61.81640600000001,47.070313,100.0,15.625,100.0,100.0,99.951172,16.210938
42.529297,54.248047,100.0,100.0,99.951172,100.0,28.222656,28.955078000000004
29.931641,100.0,100.0,99.951172,75.244141,100.0,10.058594,11.376953
47.558594,87.402344,100.0,99.951172,100.0,100.0,14.550781,32.080078
6.103516,2.783203,99.951172,63.330078,100.0,100.0,34.130859,12.5
20.263672,58.642578,23.242188,57.51953100000001,99.951172,100.0,100.0,9.619141
33.105469,99.951172,100.0,99.951172,99.951172,36.572266,60.693358999999994,0.8300780000000001
10.498047,66.40625,99.951172,78.710938,100.0,99.951172,100.0,11.669922
12.304688,99.951172,16.650391,41.308594,89.941406,100.0,100.0,10.15625
14.404297,99.951172,100.0,99.951172,89.208984,100.0,100.0,13.427734
53.076172,100.0,53.22265600000001,99.951172,35.644531,100.0,100.0,21.679688
18.798828,100.0,99.951172,99.951172,30.859375,100.0,25.927734,8.447266
27.880859,100.0,99.951172,99.951172,52.050781,99.951172,71.630859,19.824219
11.376953,100.0,99.951172,99.951172,39.794922,99.951172,11.328125,11.767578
0.5371090000000001,100.0,99.951172,99.951172,45.166016,100.0,33.642578,1.318359
21.289063,21.630859,99.951172,100.0,20.410156,100.0,99.951172,5.566406
14.306641,99.951172,99.951172,89.84375,9.472656,35.205078,99.951172,2.978516
27.050781,29.785156,90.869141,97.851563,23.876953,48.681641,51.025391,7.421875
49.169922,76.367188,99.951172,99.951172,2.636719,99.951172,100.0,4.394531
44.580078,30.224609,99.951172,29.736328000000004,50.976563,99.951172,100.0,13.525391
39.208984,74.414063,73.535156,100.0,99.951172,37.353516,100.0,6.298828
95.068359,13.916016,60.400391000000006,84.619141,100.0,59.423828,100.0,6.884766
23.242188,74.267578,70.458984,6.152344,100.0,100.0,100.0,4.589844
36.962891,37.207031,60.595703,99.951172,99.951172,100.0,100.0,4.003906
31.835938,36.71875,13.818359,100.0,24.21875,40.332031,76.318359,8.935547
63.037108999999994,55.908203,15.185547,100.0,40.478516,100.0,100.0,9.521484
40.283203,65.185547,99.951172,99.951172,2.148438,67.871094,100.0,9.960938
2.001953,23.095703,66.259766,99.951172,33.740234,100.0,100.0,6.201172
20.800781,35.742188,41.113281,100.0,20.068359,100.0,99.951172,5.566406
63.427733999999994,62.890625,27.880859,99.951172,41.894531,12.158203,99.951172,9.570313
22.998047,37.792969,0.8300780000000001,99.951172,75.634766,99.951172,83.740234,10.693359
9.033203,100.0,7.568359,48.144531,99.951172,99.951172,99.951172,13.232422
10.742188,100.0,3.4179690000000003,99.951172,100.0,99.951172,99.951172,0.292969
20.117188,100.0,91.992188,99.951172,100.0,99.951172,99.951172,2.539063
12.646484,100.0,22.265625,99.951172,48.095703,74.560547,99.951172,2.587891
15.966797,76.5625,24.365234,99.951172,99.951172,100.0,99.951172,5.908203
7.128906,54.931641000000006,33.935547,99.951172,35.351563,100.0,99.951172,4.833984
21.728516,99.951172,1.5625,99.951172,100.0,99.951172,99.951172,2.783203
4.199219,99.951172,53.41796899999999,99.951172,32.763672,99.951172,70.263672,0.8300780000000001
0.390625,99.951172,99.951172,99.951172,54.833983999999994,100.0,69.921875,3.173828
10.693359,88.037109,99.951172,72.119141,12.646484,100.0,33.740234,2.490234
6.152344,99.951172,99.951172,99.951172,10.693359,99.951172,47.167969,6.689453
7.666016,99.951172,100.0,99.951172,3.8085940000000003,10.595703,100.0,3.027344
6.689453,99.951172,100.0,100.0,10.400391,100.0,100.0,8.154297
21.142578,100.0,99.951172,100.0,16.552734,21.337891,100.0,15.136719
11.425781,99.951172,100.0,39.0625,16.552734,15.527344,49.951172,2.246094
16.943359,99.951172,100.0,100.0,1.3671879999999998,69.482422,72.412109,2.001953
67.675781,100.0,93.847656,100.0,42.919922,84.423828,99.951172,10.302734
7.080078,100.0,69.628906,100.0,0.5371090000000001,82.128906,66.992188,6.005859
35.742188,35.644531,100.0,100.0,41.796875,37.109375,34.082031,12.890625
99.951172,71.240234,100.0,100.0,14.0625,6.933594,81.25,7.910156
100.0,24.414063,99.951172,71.972656,14.648438,23.193359,60.05859399999999,10.107422
85.400391,99.951172,27.832031,67.089844,2.587891,71.386719,26.074219,10.693359
98.925781,99.951172,100.0,57.421875,18.994141,100.0,18.408203,10.400391
35.742188,99.951172,9.863281,96.044922,8.496094,100.0,41.308594,2.978516
31.201171999999996,68.701172,99.951172,11.279297,22.314453,99.951172,28.808594,10.107422
27.490234,99.951172,99.951172,6.25,16.650391,99.951172,1.025391,4.882813
4.736328,99.951172,99.951172,100.0,5.371094,100.0,0.439453,11.816406
16.113281,99.951172,99.951172,100.0,3.515625,96.191406,19.677734,4.492188
6.494141,99.951172,99.951172,64.501953,4.345703,99.951172,13.28125,5.810547
14.355469,99.951172,99.951172,100.0,12.695313,15.673828,1.464844,7.080078
8.349609,55.46875,99.951172,100.0,16.943359,28.027344,14.794922,2.880859
0.19531300000000001,80.078125,99.951172,100.0,14.550781,99.951172,7.03125,9.765625
25.634766,51.025391,99.951172,56.54296899999999,8.447266,13.378906,7.03125,1.171875
4.6875,100.0,99.951172,99.951172,20.898438,48.925781,12.158203,1.5625
26.464844,100.0,99.951172,100.0,11.71875,24.365234,4.101563,2.392578
11.181641,100.0,50.097656,100.0,52.001953,9.326172,7.714844,6.738281
31.445313,100.0,56.73828100000001,100.0,99.951172,13.28125,23.632813,22.119141
12.744141,100.0,99.951172,100.0,100.0,100.0,10.009766,2.197266
18.945313,100.0,100.0,100.0,100.0,100.0,7.128906,6.8359380000000005
64.404297,99.853516,100.0,18.212891,99.951172,99.951172,15.380859,21.386719
33.496094,100.0,100.0,100.0,99.951172,6.347656,14.404297,28.90625
62.646483999999994,100.0,100.0,100.0,100.0,100.0,27.734375,26.123047
7.470703,73.876953,100.0,99.951172,100.0,100.0,14.648438,25.732422
45.3125,49.804688,100.0,99.951172,99.951172,99.951172,36.767578,8.691406
7.324219,21.972656,100.0,12.207031,94.384766,100.0,37.158203,35.644531
49.072266,75.830078,100.0,99.951172,37.695313,100.0,9.619141,3.6621089999999996
88.769531,57.861328,69.433594,99.951172,37.646484,88.427734,16.552734,17.578125
26.123047,27.099609,92.96875,81.152344,0.488281,100.0,6.396484,11.230469
36.669922,11.279297,100.0,11.181641,5.273438,99.951172,19.677734,3.4179690000000003
65.966797,26.5625,100.0,99.951172,4.492188,99.951172,5.908203,4.6875
33.349609,24.414063,100.0,99.951172,26.660156,4.882813,4.6875,2.636719
3.076172,18.847656,99.951172,100.0,99.951172,99.951172,4.833984,2.636719
36.083984,12.597656,78.515625,100.0,59.423828,99.951172,10.498047,0.439453
62.353516000000006,8.496094,99.951172,100.0,100.0,99.951172,99.951172,15.234375
37.402344,17.480469,99.951172,100.0,18.212891,27.929688,99.951172,14.697266
2.783203,9.863281,99.951172,100.0,87.695313,81.591797,99.951172,19.482422
32.714844,18.652344,36.230469,100.0,98.632813,99.951172,70.654297,18.261719
34.765625,18.652344,99.951172,99.951172,100.0,100.0,26.074219,2.050781
19.482422,12.207031,7.568359,99.951172,99.951172,100.0,88.818359,0.292969
38.330078,69.140625,74.804688,100.0,54.6875,9.960938,77.441406,13.574219
2.636719,15.478516,99.951172,83.251953,100.0,42.626953,90.429688,1.416016
72.753906,46.289063,99.951172,99.951172,23.144531,75.341797,40.869141,12.939453
59.765625,3.3691410000000004,100.0,97.509766,92.1875,15.722656,99.951172,0.048827999999999996
3.6132809999999997,30.322266,93.261719,99.951172,30.273438,62.5,99.951172,4.785156
33.642578,19.287109,1.9042970000000001,99.951172,16.992188,27.490234,99.951172,0.5371090000000001
7.324219,16.748047,27.148438,92.529297,14.794922,25.292969,99.951172,3.271484
7.714844,37.841797,28.125,100.0,6.982422,10.644531,99.951172,0.6347659999999999
28.076171999999996,99.951172,28.320313,100.0,24.169922,13.916016,99.951172,7.714844
1.611328,99.121094,56.93359399999999,6.982422,35.986328,64.501953,99.951172,6.738281
23.486328,55.76171899999999,54.248047,100.0,33.984375,39.941406,99.951172,6.640625
12.646484,99.951172,42.285156,70.117188,97.65625,18.115234,99.951172,0.732422
10.058594,26.806641,31.494141,99.951172,69.335938,5.224609,100.0,0.488281
4.833984,45.019531,40.576172,99.951172,22.216797,100.0,100.0,7.275391
7.8125,99.951172,39.794922,99.951172,13.476563,100.0,100.0,0.78125
23.095703,99.951172,26.757813,52.246094,56.73828100000001,100.0,100.0,5.712891
14.501953,1.025391,27.001953000000004,95.507813,57.51953100000001,100.0,100.0,7.421875
99.951172,15.966797,2.734375,48.730469,20.947266,100.0,93.75,15.087891
68.164063,35.009766,8.691406,100.0,54.98046899999999,100.0,100.0,14.892578
57.71484399999999,100.0,25.78125,99.951172,10.302734,15.332031,42.773438,0.244141
26.220703000000004,100.0,9.326172,99.951172,37.646484,100.0,44.824219,16.992188
24.462891,99.951172,30.517578000000004,100.0,86.230469,76.025391,68.115234,9.277344
73.193359,99.951172,13.623047,6.884766,100.0,100.0,56.982422,2.148438
62.060547,82.910156,1.220703,0.732422,100.0,99.951172,92.089844,0.048827999999999996
46.630859,45.068359,1.708984,89.550781,99.951172,99.951172,92.431641,0.78125
40.283203,72.412109,33.105469,21.972656,99.951172,99.951172,94.726563,12.109375
40.283203,18.896484,16.259766,60.693358999999994,100.0,67.919922,75.634766,7.861328
24.072266,40.429688,14.941406,39.306641,100.0,100.0,100.0,5.371094
100.0,99.951172,0.9277340000000001,35.986328,80.273438,100.0,100.0,10.107422
33.349609,99.951172,14.306641,45.556641,38.28125,100.0,100.0,10.449219
84.765625,65.380859,0.244141,25.341797,50.195313,100.0,38.085938,10.791016
28.90625,100.0,25.146484,21.582031,68.408203,99.951172,61.083983999999994,9.228516
0.146484,100.0,6.445313,10.400391,100.0,100.0,25.634766,12.988281
14.160156,100.0,6.8359380000000005,27.441406,100.0,69.775391,28.271484,3.7597660000000004
7.666016,100.0,5.175781,76.220703,99.951172,99.951172,100.0,17.529297
12.158203,100.0,10.742188,1.806641,99.951172,99.951172,59.130858999999994,8.496094
24.023438,100.0,0.878906,9.716797,100.0,99.951172,59.619141000000006,15.087891
43.261719,48.388672,3.955078,29.248046999999996,18.212891,99.951172,14.84375,1.416016
1.6601560000000002,99.951172,17.431641,30.224609,10.595703,99.951172,7.861328,1.318359
0.19531300000000001,99.951172,18.554688,32.128906,1.416016,99.951172,16.503906,11.132813
27.099609,99.951172,6.884766,18.212891,27.832031,99.951172,29.248046999999996,4.931641
4.296875,97.314453,5.224609,45.3125,52.63671899999999,99.951172,58.984375,4.6875
34.082031,100.0,22.998047,5.615234,3.90625,9.716797,68.359375,1.513672
7.8125,99.951172,9.228516,5.664063,7.421875,6.201172,100.0,3.027344
17.626953,99.951172,12.451172,18.066406,10.546875,38.330078,100.0,4.882813
0.09765599999999999,97.265625,7.03125,1.611328,7.470703,18.847656,100.0,1.269531
24.121094,99.951172,20.507813,10.791016,8.691406,38.818359,100.0,11.035156
72.802734,99.951172,4.6875,18.701172,15.966797,6.396484,100.0,10.205078
47.900391,24.316406,10.888672,16.40625,0.78125,88.867188,100.0,2.099609
34.570313,100.0,4.199219,25.830078,5.908203,99.951172,100.0,5.419922
3.027344,100.0,1.3671879999999998,8.056641,13.183594,99.951172,22.314453,2.099609
14.306641,100.0,5.029297,12.548828,9.423828,64.404297,37.353516,17.529297
28.808594,100.0,0.488281,9.863281,20.3125,89.941406,15.527344,4.003906
19.287109,100.0,3.027344,3.222656,0.9277340000000001,99.951172,35.058594,1.318359
100.0,100.0,37.890625,6.298828,2.001953,99.951172,93.066406,3.857422
0.439453,100.0,16.552734,2.148438,2.099609,81.25,99.951172,5.419922
56.689453,15.576172,18.798828,30.273438,0.146484,100.0,99.951172,0.439453
21.289063,34.130859,34.277344,99.951172,2.246094,46.09375,60.05859399999999,4.443359
80.810547,100.0,23.242188,100.0,15.429688,99.951172,51.757813,6.689453
2.978516,100.0,24.365234,100.0,16.113281,87.060547,79.638672,0.78125
99.951172,100.0,50.097656,99.951172,25.146484,16.943359,72.705078,30.761719
59.960938,100.0,15.771484,45.214844,5.664063,8.105469,51.855469,14.501953
20.751953,100.0,25.488281,100.0,10.839844,54.443358999999994,36.71875,23.144531
26.513671999999996,100.0,5.615234,1.757813,22.705078,99.951172,31.152344,10.302734
10.986328,100.0,16.40625,40.039063,21.533203,99.951172,1.074219,0.488281
74.121094,12.597656,6.054688,20.019531,86.669922,99.951172,6.542969,6.298828
49.609375,79.003906,48.535156,24.169922,99.951172,99.951172,9.033203,1.025391
8.154297,99.951172,3.8085940000000003,4.638672,17.382813,99.951172,38.525391,4.345703
91.357422,99.951172,27.685546999999996,10.351563,100.0,99.951172,0.6835939999999999,10.546875
100.0,99.951172,13.574219,0.146484,75.146484,58.10546899999999,99.951172,0.244141
100.0,99.951172,14.599609,35.351563,38.525391,38.818359,99.951172,3.4179690000000003
99.951172,99.951172,11.621094,11.132813,28.662109,7.470703,99.951172,1.3671879999999998
48.779297,99.951172,14.501953,35.742188,12.695313,100.0,59.960938,5.029297
100.0,99.951172,27.978516,59.912108999999994,2.929688,100.0,29.248046999999996,2.636719
99.951172,99.951172,10.791016,59.130858999999994,8.447266,100.0,100.0,10.205078
33.740234,99.951172,12.792969,100.0,0.6347659999999999,100.0,100.0,0.0
58.398438,99.951172,10.253906,99.951172,8.447266,100.0,100.0,5.957031
37.939453,99.951172,5.957031,99.951172,15.136719,100.0,28.466796999999996,3.3203129999999996
31.054688,99.658203,3.027344,99.951172,42.480469,97.363281,63.916016000000006,8.300781
30.419921999999996,77.880859,11.914063,99.951172,28.125,79.541016,1.171875,2.636719
5.273438,99.951172,38.525391,99.951172,100.0,14.550781,46.240234,5.761719
66.796875,99.951172,17.333984,99.951172,2.685547,100.0,46.337891,3.564453
7.373047,99.951172,4.101563,99.951172,99.951172,100.0,11.035156,2.099609
20.898438,10.302734,17.236328,99.951172,72.900391,100.0,79.443359,5.46875
31.933594,15.869141,16.064453,99.951172,100.0,100.0,99.951172,2.001953
32.617188,100.0,43.994141,99.951172,57.861328,86.425781,67.871094,6.689453
40.380859,100.0,24.511719,99.951172,99.951172,35.302734,100.0,3.3691410000000004
58.544922,100.0,99.951172,99.951172,12.841797,41.308594,81.201172,6.25
10.400391,100.0,17.041016,100.0,99.951172,100.0,100.0,1.757813
48.486328,100.0,89.0625,99.951172,100.0,100.0,14.404297,18.896484
20.605469,99.951172,99.951172,99.951172,100.0,99.951172,99.951172,10.742188
10.302734,100.0,99.951172,16.552734,99.951172,100.0,27.001953000000004,34.472656
3.125,100.0,5.322266,100.0,85.644531,100.0,84.912109,7.568359
14.697266,99.951172,86.572266,100.0,15.966797,99.951172,99.951172,27.392578000000004
24.267578,100.0,100.0,100.0,100.0,99.951172,4.394531,19.824219
7.324219,100.0,100.0,100.0,16.503906,81.494141,80.224609,10.888672
42.919922,100.0,16.699219,100.0,48.779297,82.080078,99.951172,27.832031
6.933594,100.0,63.330078,100.0,45.458984,100.0,99.951172,4.833984
10.058594,100.0,99.951172,100.0,99.951172,100.0,99.951172,10.888672
59.960938,100.0,30.322266,100.0,100.0,100.0,100.0,1.8554689999999998
99.951172,99.951172,100.0,5.078125,99.951172,60.595703,99.951172,2.001953
100.0,99.951172,100.0,100.0,99.951172,99.951172,1.3671879999999998,60.986328
100.0,99.951172,100.0,70.947266,99.755859,99.951172,100.0,19.091797
100.0,99.951172,99.951172,100.0,37.060547,100.0,100.0,5.175781
66.455078,69.238281,99.951172,100.0,99.951172,100.0,99.951172,24.414063
99.951172,100.0,99.951172,99.951172,100.0,100.0,99.951172,49.169922
14.550781,100.0,99.951172,99.951172,95.3125,99.951172,72.021484,39.013672
99.951172,99.951172,100.0,99.951172,42.236328,99.951172,100.0,29.394531
99.951172,99.951172,100.0,100.0,0.976563,99.951172,100.0,13.28125
100.0,99.951172,100.0,100.0,38.085938,8.056641,100.0,3.6132809999999997
100.0,100.0,99.951172,100.0,1.123047,100.0,99.951172,94.482422
99.951172,100.0,99.951172,100.0,99.951172,100.0,99.951172,49.902344
100.0,100.0,99.951172,99.951172,9.228516,100.0,99.951172,3.857422
100.0,8.154297,99.951172,99.951172,3.125,100.0,99.951172,27.783203000000004
13.134766,100.0,99.951172,99.951172,61.523438,100.0,99.951172,65.039063
99.951172,94.873047,99.951172,24.609375,13.574219,100.0,99.951172,23.974609
100.0,97.65625,99.951172,99.951172,44.677734,100.0,30.273438,16.162109
8.007813,99.951172,100.0,21.386719,7.861328,99.951172,25.878906,1.8554689999999998
99.951172,74.609375,100.0,61.572266000000006,3.955078,100.0,85.693359,17.089844
100.0,83.544922,17.138672,31.201171999999996,52.44140600000001,100.0,100.0,0.976563
100.0,99.951172,49.902344,16.845703,11.230469,100.0,100.0,13.183594
99.951172,96.630859,100.0,7.714844,65.722656,42.382813,100.0,8.59375
0.439453,89.941406,100.0,32.03125,84.521484,99.951172,100.0,3.515625
100.0,68.017578,23.681641,13.476563,32.128906,62.79296899999999,100.0,16.015625
0.390625,5.615234,28.662109,24.023438,100.0,52.050781,100.0,24.21875
18.212891,59.27734399999999,61.962891000000006,26.904296999999996,89.941406,99.951172,100.0,7.080078
44.482422,42.626953,100.0,80.419922,82.470703,93.310547,100.0,27.441406
38.378906,25.097656,100.0,59.423828,22.949219,92.96875,100.0,17.773438
34.912109,53.320313,100.0,33.544922,9.619141,99.951172,100.0,27.34375
3.6621089999999996,35.302734,100.0,0.5371090000000001,23.4375,99.951172,22.265625,13.183594
49.804688,13.183594,100.0,56.884766000000006,100.0,99.951172,2.294922,14.550781
72.65625,6.152344,100.0,34.228516,37.402344,99.951172,99.951172,12.597656
100.0,0.146484,100.0,30.859375,99.951172,99.951172,99.951172,8.984375
67.871094,8.837891,100.0,61.865233999999994,99.951172,99.951172,100.0,16.113281
35.400391,5.566406,100.0,41.357422,99.365234,99.951172,100.0,7.714844
45.019531,10.351563,16.113281,16.552734,100.0,99.951172,99.951172,10.15625
19.677734,11.181641,99.951172,69.775391,67.529297,99.951172,99.951172,2.490234
13.183594,8.007813,63.76953100000001,71.09375,17.578125,99.951172,99.951172,21.044922
3.027344,0.488281,100.0,12.841797,50.78125,99.951172,99.951172,3.7109379999999996
17.919922,45.166016,100.0,58.349608999999994,72.412109,99.951172,99.951172,14.257813
7.8125,36.181641,55.078125,100.0,48.095703,99.951172,99.951172,10.644531
33.154297,2.734375,100.0,99.951172,0.9277340000000001,99.951172,99.951172,3.955078
37.255859,41.40625,100.0,92.724609,99.951172,99.951172,99.951172,6.933594
45.214844,99.951172,99.951172,100.0,61.181641000000006,99.951172,48.828125,4.296875
100.0,47.314453,32.714844,73.828125,41.552734,99.951172,53.90625,6.25
34.130859,83.056641,100.0,30.957031,64.697266,99.951172,99.951172,0.292969
15.283203,13.28125,22.412109,5.664063,69.921875,73.388672,99.951172,5.419922
73.144531,10.791016,99.951172,22.802734,18.945313,100.0,99.951172,1.269531
100.0,27.539063,48.583984,35.107422,10.791016,100.0,99.951172,5.419922
100.0,47.65625,5.322266,48.974609,7.470703,100.0,88.232422,2.832031
99.951172,25.927734,99.951172,71.679688,45.654297,100.0,26.953125,14.453125
100.0,35.058594,99.951172,18.701172,43.164063,100.0,100.0,7.373047
9.277344,43.212891,99.951172,20.117188,99.951172,100.0,100.0,4.6875
84.472656,33.056641,99.951172,28.955078000000004,100.0,100.0,1.611328,7.03125
30.908203000000004,45.166016,99.951172,19.726563,100.0,100.0,97.607422,4.150391
2.294922,24.804688,99.951172,18.164063,99.951172,99.951172,59.960938,5.175781
11.572266,16.894531,99.951172,6.152344,99.951172,71.582031,99.951172,4.150391
31.835938,4.199219,21.191406,12.646484,100.0,100.0,99.951172,9.033203
20.556641,48.583984,99.951172,38.671875,100.0,71.777344,87.939453,0.439453
27.392578000000004,99.951172,99.951172,17.578125,99.951172,37.744141,99.951172,5.322266
2.294922,99.951172,4.541016,69.775391,99.951172,58.69140600000001,6.542969,5.126953
34.863281,99.951172,100.0,1.171875,86.816406,74.414063,100.0,6.640625
3.955078,30.371094,100.0,2.392578,54.6875,53.271483999999994,70.166016,12.060547
89.453125,66.113281,100.0,28.90625,0.976563,24.365234,73.583984,14.550781
17.285156,99.951172,34.716797,100.0,18.701172,25.732422,100.0,0.732422
29.882813,99.951172,84.863281,100.0,12.451172,31.445313,100.0,3.466797
1.611328,42.089844,1.806641,17.724609,11.376953,27.392578000000004,93.603516,1.708984
8.886719,78.173828,81.591797,100.0,12.158203,15.673828,100.0,1.611328
2.197266,65.380859,66.601563,42.431641,5.029297,24.511719,88.427734,0.244141
1.269531,90.820313,68.359375,23.730469,0.8300780000000001,14.257813,18.994141,1.611328
1.513672,63.28125,21.875,47.607422,4.638672,10.742188,100.0,4.443359
1.025391,68.115234,8.007813,99.951172,0.78125,15.820313,95.556641,1.269531
2.929688,30.761719,31.787109,54.736328,22.558594,3.125,20.166016,1.464844
3.857422,99.755859,100.0,23.779297,12.695313,8.935547,21.728516,1.220703
4.492188,63.525391000000006,65.966797,49.462891,46.826172,0.244141,36.279297,3.955078
9.082031,11.523438,99.951172,44.873047,41.503906,0.146484,11.914063,3.857422
5.957031,19.189453,62.59765600000001,5.664063,8.398438,6.445313,7.2265630000000005,6.640625
7.080078,34.960938,5.664063,11.523438,19.53125,4.492188,24.560547,5.664063
3.564453,51.220703,11.865234,19.53125,3.515625,9.570313,1.123047,0.244141
4.101563,94.873047,99.951172,10.791016,55.419922,37.744141,3.7597660000000004,1.5625
2.050781,33.349609,99.951172,6.347656,43.75,19.042969,3.6132809999999997,0.292969
2.197266,100.0,99.951172,0.878906,51.464844,7.470703,14.84375,2.392578
0.292969,100.0,99.951172,12.353516,78.466797,0.048827999999999996,67.285156,0.488281
7.373047,45.703125,99.951172,29.003906,8.691406,14.404297,55.46875,7.8125
2.246094,46.386719,99.951172,100.0,53.125,99.951172,54.98046899999999,2.587891
13.085938,33.789063,99.951172,100.0,8.789063,99.951172,12.402344,10.595703
0.732422,33.203125,99.951172,9.912109,51.660156,100.0,8.59375,0.78125
11.523438,33.740234,37.695313,49.511719,5.322266,77.783203,12.207031,8.984375
5.175781,39.453125,100.0,62.20703100000001,2.001953,99.951172,2.539063,1.269531
8.300781,24.462891,92.138672,62.353516000000006,15.478516,100.0,2.441406,7.421875
7.910156,19.726563,10.351563,78.662109,20.068359,100.0,32.617188,4.931641
14.794922,57.8125,100.0,64.0625,38.574219,25.439453,49.169922,11.083984
6.152344,27.783203000000004,100.0,10.302734,16.503906,84.277344,26.318359,3.857422
9.570313,64.013672,84.716797,1.8554689999999998,99.951172,99.951172,0.244141,5.810547
1.953125,99.951172,71.191406,7.6171880000000005,100.0,99.951172,99.951172,1.611328
0.878906,0.732422,90.527344,1.3671879999999998,25.292969,12.451172,100.0,1.513672
1.416016,41.796875,100.0,1.416016,99.951172,5.859375,100.0,2.490234
3.7109379999999996,99.951172,100.0,5.859375,0.585938,70.361328,53.076172,2.148438
7.666016,99.951172,100.0,5.859375,42.919922,15.527344,100.0,2.929688
17.333984,100.0,100.0,4.150391,16.162109,100.0,100.0,3.857422
42.236328,100.0,26.660156,21.826172,19.140625,100.0,100.0,13.427734
