CRH18,CRH3,CRH9,CRH14,CRH4,CRH19,CRH15,DELETE
17.675781,40.576172,14.404297,42.382813,99.951172,99.951172,100.0,12.207031
5.175781,100.0,75.634766,23.828125,34.375,8.789063,100.0,16.699219
91.308594,30.175781,49.707031,100.0,100.0,99.951172,100.0,4.980469
100.0,33.935547,99.951172,100.0,99.951172,99.951172,99.951172,6.005859
0.6347659999999999,0.292969,46.923828,100.0,99.951172,82.226563,99.951172,15.478516
12.109375,49.267578,93.603516,100.0,100.0,55.56640600000001,99.951172,5.566406
20.996094,45.703125,6.347656,100.0,26.5625,39.257813,99.951172,14.941406
13.476563,99.951172,8.007813,100.0,18.896484,35.302734,37.207031,3.90625
4.785156,99.951172,14.794922,100.0,55.37109399999999,33.59375,8.349609,5.273438
41.113281,99.951172,50.341797,100.0,35.15625,23.974609,40.527344,14.550781
42.578125,53.320313,1.269531,100.0,44.238281,52.783203,100.0,0.9277340000000001
41.40625,83.837891,89.208984,100.0,100.0,9.667969,100.0,21.044922
10.791016,17.529297,58.10546899999999,100.0,99.951172,51.171875,48.730469,11.621094
100.0,100.0,1.171875,100.0,53.320313,43.75,77.880859,13.623047
25.537109,100.0,30.517578000000004,99.951172,61.62109399999999,28.662109,99.951172,3.564453
54.150391000000006,41.455078,72.167969,99.951172,36.425781,64.160156,49.121094,19.189453
21.386719,77.978516,42.431641,100.0,0.78125,70.654297,18.017578,13.818359
16.162109,24.462891,13.232422,100.0,11.181641,28.613281,99.951172,10.9375
43.505859,89.501953,9.814453,100.0,18.066406,24.023438,70.507813,12.597656
0.146484,33.251953,7.958984,52.734375,1.416016,99.951172,42.529297,2.929688
8.691406,99.951172,24.414063,99.951172,5.908203,67.382813,53.22265600000001,9.912109
9.570313,99.951172,17.822266,99.951172,14.404297,58.69140600000001,24.072266,6.25
4.443359,99.951172,4.003906,99.951172,1.953125,7.910156,58.59375,5.322266
3.564453,99.951172,3.125,100.0,1.757813,45.605469,4.003906,6.884766
27.294921999999996,99.951172,6.25,100.0,10.400391,91.650391,14.697266,4.638672
34.326172,99.951172,28.955078000000004,99.951172,6.689453,85.058594,64.990234,25.244141
8.056641,100.0,3.027344,99.951172,14.355469,4.101563,6.494141,0.34179699999999996
54.39453100000001,100.0,12.304688,99.951172,7.861328,47.460938,24.853516,21.142578
25.390625,99.951172,3.222656,99.951172,15.576172,56.103516000000006,39.941406,4.150391
28.955078000000004,99.951172,5.664063,99.951172,10.498047,25.097656,42.675781,2.294922
10.595703,21.142578,31.152344,99.951172,10.253906,99.951172,2.148438,5.859375
19.042969,100.0,19.140625,99.951172,1.416016,99.951172,100.0,4.833984
27.783203000000004,69.384766,33.154297,99.951172,20.214844,99.951172,100.0,4.443359
6.396484,100.0,54.78515600000001,99.951172,22.265625,99.951172,100.0,8.007813
5.712891,100.0,49.707031,99.951172,1.5625,99.951172,100.0,0.585938
26.220703000000004,2.880859,87.597656,99.951172,2.490234,100.0,100.0,9.179688
7.177734,99.951172,89.892578,99.951172,41.40625,45.263672,98.583984,10.693359
5.957031,99.951172,8.984375,100.0,81.689453,99.951172,32.324219,8.837891
18.066406,99.951172,30.908203000000004,12.109375,71.142578,4.492188,65.478516,9.619141
4.492188,14.794922,99.951172,36.474609,20.263672,100.0,100.0,2.636719
18.408203,92.382813,99.951172,100.0,3.027344,100.0,100.0,8.398438
17.919922,73.486328,48.388672,53.41796899999999,39.599609,100.0,100.0,15.820313
7.519531,100.0,76.171875,79.6875,32.03125,100.0,99.951172,6.640625
20.751953,100.0,39.794922,100.0,28.173828000000004,41.503906,99.951172,13.916016
5.224609,92.578125,96.826172,18.701172,99.267578,100.0,99.951172,8.349609
0.34179699999999996,55.810547,99.951172,99.951172,34.570313,100.0,99.951172,2.148438
6.298828,69.238281,99.951172,43.066406,98.486328,100.0,99.951172,3.955078
5.078125,23.681641,74.414063,90.673828,58.642578,100.0,99.951172,0.585938
0.976563,19.824219,51.5625,55.126953,85.498047,100.0,100.0,0.19531300000000001
6.396484,64.550781,99.951172,69.921875,83.837891,100.0,100.0,8.154297
13.378906,28.662109,99.951172,49.023438,14.013672,100.0,100.0,14.257813
5.810547,29.150391,100.0,99.951172,28.027344,100.0,32.714844,0.048827999999999996
2.34375,51.074219,100.0,99.951172,3.222656,100.0,61.42578100000001,7.910156
51.025391,19.775391,15.673828,99.951172,14.111328,100.0,38.916016,5.029297
38.330078,27.783203000000004,23.4375,99.951172,16.601563,99.951172,67.578125,2.587891
62.255858999999994,31.542969,61.962891000000006,99.951172,23.388672,99.951172,99.951172,12.988281
2.294922,7.958984,71.142578,100.0,20.654297,8.300781,99.951172,13.720703
66.210938,3.7597660000000004,39.746094,100.0,17.96875,78.076172,99.951172,7.958984
23.876953,25.048828,31.25,100.0,83.642578,100.0,31.152344,4.931641
1.708984,3.271484,11.767578,100.0,70.556641,99.951172,100.0,7.421875
16.455078,3.027344,13.134766,100.0,28.710938,6.201172,100.0,7.714844
3.076172,9.863281,87.744141,5.615234,1.708984,53.955078,62.158203,8.300781
12.158203,10.009766,78.808594,100.0,0.78125,99.951172,99.951172,5.078125
19.287109,16.943359,40.283203,69.384766,5.273438,54.19921899999999,99.951172,10.449219
14.453125,5.273438,55.517578,80.419922,63.623047,100.0,42.041016,2.978516
16.210938,5.078125,100.0,5.126953,17.578125,100.0,9.960938,7.958984
6.445313,7.2265630000000005,80.957031,100.0,16.796875,4.492188,54.931641000000006,6.396484
13.28125,4.003906,49.804688,100.0,20.068359,71.289063,94.580078,3.3691410000000004
7.666016,97.900391,87.207031,5.761719,65.869141,99.951172,100.0,5.419922
0.19531300000000001,100.0,100.0,26.464844,12.548828,99.951172,100.0,4.394531
10.742188,100.0,100.0,21.972656,27.34375,99.951172,87.548828,7.128906
4.248047,99.169922,20.019531,99.951172,4.882813,99.951172,19.921875,1.5625
29.6875,100.0,46.289063,99.951172,26.269531,94.873047,100.0,16.015625
15.087891,100.0,87.304688,100.0,31.396484,99.951172,99.951172,13.134766
48.339844,4.931641,100.0,100.0,49.414063,99.951172,99.951172,31.933594
23.486328,99.951172,100.0,99.951172,53.320313,99.951172,99.951172,28.90625
33.007813,27.636719,100.0,100.0,27.050781,100.0,99.951172,30.419921999999996
2.880859,49.951172,100.0,99.951172,4.101563,100.0,99.951172,4.492188
22.509766,99.951172,100.0,99.951172,32.568359,100.0,99.951172,17.041016
35.693359,99.951172,83.105469,99.951172,23.779297,18.261719,99.951172,24.902344
30.859375,99.951172,69.775391,99.951172,16.162109,84.082031,99.951172,24.951172
9.082031,99.951172,17.919922,99.951172,40.722656,100.0,99.951172,2.929688
20.214844,94.287109,1.6601560000000002,22.167969,2.099609,54.443358999999994,19.921875,3.027344
0.048827999999999996,2.246094,99.951172,99.951172,25.195313,99.951172,99.951172,2.490234
24.414063,18.945313,99.951172,100.0,44.824219,20.507813,99.951172,8.496094
18.652344,70.117188,99.951172,65.185547,5.175781,28.857421999999996,26.953125,3.125
18.457031,30.810546999999996,99.951172,25.097656,94.628906,81.201172,100.0,8.056641
10.205078,100.0,99.951172,64.501953,19.677734,55.322266000000006,40.576172,2.441406
5.566406,37.548828,99.951172,11.376953,19.091797,12.5,100.0,5.078125
14.794922,66.796875,99.951172,31.201171999999996,0.048827999999999996,36.035156,63.232422,6.884766
17.236328,29.736328000000004,23.779297,24.658203,1.6601560000000002,91.699219,47.900391,3.564453
17.333984,99.951172,100.0,99.951172,3.6132809999999997,67.822266,100.0,1.171875
28.564453000000004,37.5,7.373047,100.0,7.910156,31.933594,100.0,13.623047
24.853516,75.976563,99.951172,100.0,2.929688,67.773438,100.0,6.25
16.015625,74.902344,71.240234,35.058594,9.033203,99.951172,100.0,4.150391
2.441406,63.134766000000006,70.800781,100.0,21.386719,34.179688,4.101563,1.6601560000000002
11.474609,51.171875,77.099609,100.0,12.646484,1.806641,100.0,7.666016
42.431641,100.0,83.349609,100.0,83.691406,16.503906,64.453125,26.367188
49.072266,100.0,68.847656,100.0,35.302734,14.550781,43.164063,9.716797
24.023438,52.734375,34.716797,100.0,88.720703,100.0,100.0,20.605469
7.2265630000000005,99.951172,36.279297,1.757813,100.0,99.462891,100.0,7.958984
100.0,99.951172,16.845703,99.21875,82.519531,50.048828,93.212891,2.246094
36.572266,79.248047,27.880859,99.951172,60.693358999999994,52.392578,79.6875,5.761719
33.154297,41.992188,13.525391,94.921875,56.25,36.474609,99.951172,7.861328
30.029296999999996,10.546875,27.197266,99.951172,27.197266,48.925781,99.951172,0.9277340000000001
29.833984,19.335938,99.951172,69.970703,7.8125,56.93359399999999,99.951172,2.050781
67.480469,23.388672,99.951172,54.052733999999994,4.882813,42.675781,99.951172,4.296875
40.185547,47.070313,3.8085940000000003,99.951172,17.041016,22.314453,99.951172,2.392578
99.951172,9.619141,21.484375,13.671875,6.542969,99.951172,31.787109,2.832031
99.951172,3.515625,100.0,83.300781,8.447266,99.951172,100.0,3.90625
100.0,100.0,100.0,99.951172,2.441406,33.203125,22.119141,3.857422
55.17578100000001,100.0,99.951172,31.347656,1.220703,46.875,60.986328,8.398438
86.230469,100.0,5.712891,93.554688,6.152344,32.519531,83.056641,0.488281
12.304688,99.951172,100.0,99.951172,1.6601560000000002,99.951172,70.751953,2.050781
22.509766,99.951172,73.193359,24.462891,20.214844,99.951172,100.0,10.400391
21.875,64.599609,99.951172,13.574219,0.732422,99.951172,99.951172,2.392578
20.947266,100.0,99.951172,99.951172,5.078125,31.640625,58.398438,1.171875
3.4179690000000003,100.0,69.775391,92.1875,0.244141,100.0,100.0,1.6601560000000002
1.611328,7.714844,100.0,51.855469,7.2265630000000005,13.037109,100.0,16.650391
11.669922,14.013672,100.0,100.0,13.232422,99.951172,100.0,12.451172
21.533203,9.667969,99.951172,99.951172,0.488281,46.875,100.0,1.757813
30.859375,1.269531,100.0,99.951172,6.689453,99.951172,100.0,13.574219
14.990234,75.927734,100.0,51.318359,5.810547,99.951172,100.0,0.244141
13.867188,99.951172,49.121094,99.951172,7.177734,86.621094,74.21875,14.84375
22.216797,2.148438,99.951172,99.951172,20.3125,100.0,28.808594,13.134766
21.826172,99.951172,100.0,99.951172,11.914063,99.951172,100.0,15.722656
5.273438,99.951172,33.056641,99.951172,13.916016,99.951172,100.0,0.048827999999999996
3.271484,99.951172,99.951172,64.208984,19.335938,100.0,100.0,8.349609
6.8359380000000005,99.951172,1.074219,83.154297,2.685547,100.0,100.0,8.007813
20.019531,11.279297,100.0,99.951172,12.5,99.951172,100.0,7.177734
23.486328,18.505859,100.0,99.951172,8.984375,59.326172,100.0,0.34179699999999996
56.982422,12.304688,90.283203,99.951172,12.597656,100.0,100.0,8.740234
26.757813,22.167969,100.0,99.951172,13.427734,100.0,100.0,0.6835939999999999
20.800781,0.6835939999999999,23.144531,99.951172,12.695313,27.880859,100.0,7.421875
22.949219,100.0,34.960938,99.951172,27.880859,42.822266,99.951172,2.34375
16.699219,100.0,84.570313,100.0,3.955078,42.578125,96.582031,19.042969
13.085938,100.0,99.951172,100.0,1.416016,100.0,96.777344,0.8300780000000001
16.601563,100.0,53.173828,100.0,14.501953,99.560547,51.269531,10.986328
6.542969,100.0,71.679688,100.0,7.666016,9.570313,100.0,4.980469
1.074219,100.0,45.068359,100.0,14.013672,43.945313,100.0,2.050781
11.181641,100.0,73.388672,100.0,9.228516,100.0,68.212891,12.304688
1.953125,100.0,99.951172,100.0,12.011719,100.0,99.951172,1.757813
15.820313,100.0,99.951172,100.0,15.087891,84.472656,99.951172,12.109375
4.394531,44.970703,100.0,100.0,7.470703,4.6875,99.951172,3.857422
2.490234,45.117188,53.41796899999999,100.0,7.128906,14.355469,99.951172,2.392578
4.492188,7.421875,14.648438,100.0,30.517578000000004,18.212891,99.951172,5.371094
15.576172,76.318359,33.349609,80.908203,100.0,12.841797,99.951172,3.6132809999999997
10.595703,99.951172,30.175781,99.951172,21.289063,20.947266,99.951172,4.736328
15.576172,99.951172,7.910156,61.42578100000001,60.9375,99.951172,99.951172,3.173828
14.111328,99.951172,27.34375,100.0,11.914063,8.251953,68.115234,14.404297
3.515625,100.0,99.951172,100.0,0.5371090000000001,95.800781,69.384766,9.082031
12.011719,100.0,99.951172,100.0,4.980469,47.070313,78.271484,19.482422
10.644531,99.951172,99.951172,100.0,11.132813,27.636719,80.664063,2.392578
13.134766,30.810546999999996,99.951172,100.0,41.162109,80.078125,99.951172,13.916016
11.572266,100.0,99.951172,89.208984,25.537109,50.0,12.304688,2.539063
12.988281,100.0,99.951172,54.541016000000006,9.375,14.111328,100.0,7.2265630000000005
15.673828,83.251953,99.951172,100.0,31.982421999999996,21.679688,39.0625,5.46875
6.103516,99.951172,99.951172,85.351563,34.130859,5.078125,32.958984,1.3671879999999998
5.224609,65.185547,99.951172,35.009766,47.949219,45.410156,19.384766,8.349609
6.054688,58.69140600000001,90.283203,99.951172,16.845703,44.824219,12.207031,4.150391
4.638672,86.230469,76.123047,99.951172,100.0,30.273438,63.134766000000006,0.6347659999999999
0.585938,91.015625,91.064453,99.951172,39.404297,48.144531,14.0625,1.611328
5.273438,76.171875,100.0,100.0,68.457031,33.935547,61.962891000000006,5.957031
22.705078,28.613281,100.0,100.0,3.271484,73.193359,36.035156,0.9277340000000001
17.041016,0.78125,100.0,42.871094,6.640625,61.03515600000001,99.951172,16.40625
11.816406,60.546875,100.0,100.0,52.978516000000006,99.951172,99.951172,1.513672
35.15625,52.587891000000006,100.0,100.0,35.742188,99.951172,99.951172,11.474609
39.648438,44.873047,82.617188,100.0,4.882813,35.791016,90.673828,0.585938
24.316406,49.658203,99.121094,100.0,33.154297,61.71875,99.951172,9.033203
12.304688,38.720703,84.619141,99.951172,23.339844,100.0,99.951172,5.175781
11.71875,12.011719,66.552734,100.0,18.798828,100.0,99.951172,12.304688
12.646484,100.0,54.00390600000001,100.0,50.585938,100.0,99.951172,4.785156
40.771484,99.951172,43.212891,59.08203100000001,100.0,100.0,99.951172,15.722656
11.035156,25.439453,28.125,99.951172,99.951172,34.082031,99.951172,4.589844
19.580078,100.0,70.361328,83.251953,31.542969,100.0,99.951172,18.505859
7.03125,33.837891,8.251953,99.951172,69.970703,100.0,57.8125,2.880859
15.185547,6.494141,28.027344,99.951172,29.003906,34.521484,100.0,14.306641
20.068359,38.28125,99.951172,99.951172,54.492188,99.951172,100.0,4.345703
51.904297,99.951172,26.367188,99.951172,94.335938,20.410156,99.951172,14.697266
22.119141,100.0,24.804688,99.951172,18.261719,12.304688,99.951172,2.783203
72.558594,56.689453,9.375,99.951172,23.095703,99.951172,99.951172,7.470703
56.54296899999999,68.212891,8.59375,55.224608999999994,0.488281,99.951172,100.0,1.220703
30.273438,66.894531,8.886719,99.951172,51.757813,12.695313,99.951172,5.957031
26.611328000000004,44.042969,67.675781,99.951172,100.0,1.269531,99.951172,3.027344
100.0,19.677734,96.875,99.951172,25.048828,100.0,30.419921999999996,5.957031
48.535156,48.974609,82.177734,66.845703,65.185547,100.0,100.0,4.6875
38.867188,57.470703,58.544922,47.363281,18.115234,100.0,100.0,8.984375
45.849609,2.246094,62.646483999999994,24.414063,64.160156,66.455078,100.0,0.732422
2.001953,7.861328,21.972656,61.181641000000006,22.021484,49.658203,100.0,4.882813
18.017578,30.761719,50.439453,64.111328,54.541016000000006,28.90625,100.0,3.3691410000000004
21.142578,22.949219,47.998047,55.517578,6.933594,1.025391,100.0,0.732422
6.201172,17.480469,43.505859,32.666016,21.337891,57.32421899999999,100.0,3.6621089999999996
13.720703,14.257813,4.833984,10.009766,6.494141,64.013672,27.294921999999996,3.8085940000000003
14.208984,18.945313,7.324219,44.091797,4.785156,56.201172,12.109375,0.8300780000000001
10.058594,99.951172,100.0,84.619141,15.429688,84.667969,100.0,3.7109379999999996
14.892578,99.951172,33.691406,100.0,1.806641,4.443359,64.599609,1.171875
14.501953,99.951172,4.6875,100.0,47.607422,99.951172,62.890625,4.785156
5.46875,99.951172,52.490233999999994,100.0,71.972656,99.951172,74.414063,1.513672
9.423828,100.0,75.390625,91.357422,17.480469,99.951172,59.716797,4.101563
14.550781,33.789063,7.519531,100.0,53.759766000000006,6.494141,57.568358999999994,6.884766
13.671875,99.951172,0.488281,2.148438,38.037109,56.103516000000006,41.40625,1.025391
15.185547,10.644531,54.736328,99.951172,2.392578,41.503906,54.19921899999999,10.888672
6.8359380000000005,100.0,57.226563,99.951172,100.0,12.646484,59.375,5.322266
9.570313,85.400391,40.136719,99.951172,99.951172,100.0,9.228516,4.882813
1.416016,56.93359399999999,7.568359,33.496094,27.197266,100.0,100.0,2.197266
9.912109,82.617188,32.275391,100.0,50.927734,100.0,100.0,1.318359
34.277344,45.947266,100.0,99.951172,24.755859,100.0,100.0,21.044922
28.369141,64.404297,53.271483999999994,46.826172,55.46875,94.580078,99.951172,10.205078
8.691406,35.400391,71.044922,100.0,68.896484,53.564453,38.769531,23.876953
23.486328,21.582031,99.951172,100.0,94.970703,24.267578,99.951172,1.123047
30.957031,71.435547,99.951172,100.0,8.349609,100.0,100.0,6.152344
100.0,99.951172,30.078125,99.951172,100.0,100.0,100.0,9.423828
79.003906,46.972656,72.167969,99.951172,51.416016,100.0,100.0,14.453125
99.951172,27.148438,99.951172,100.0,100.0,99.951172,86.181641,13.232422
100.0,25.0,54.736328,99.951172,72.021484,99.951172,16.210938,23.291016
65.478516,100.0,100.0,99.951172,99.951172,25.146484,99.951172,16.894531
99.951172,60.742188,99.951172,99.951172,99.951172,100.0,55.76171899999999,1.9042970000000001
33.496094,100.0,99.951172,99.951172,95.214844,99.951172,100.0,1.220703
100.0,100.0,17.382813,73.925781,68.505859,99.951172,100.0,4.6875
28.515625,20.214844,10.205078,99.951172,40.332031,96.875,100.0,28.125
66.210938,21.435547,84.033203,100.0,15.869141,100.0,100.0,28.662109
40.478516,45.068359,73.632813,100.0,99.951172,100.0,56.494141000000006,3.90625
7.8125,35.351563,100.0,100.0,100.0,99.951172,100.0,15.820313
34.667969,8.935547,100.0,100.0,46.728516,99.951172,17.041016,8.007813
85.595703,22.65625,100.0,100.0,99.951172,100.0,99.951172,1.5625
100.0,100.0,0.292969,100.0,89.599609,100.0,26.611328000000004,12.5
100.0,100.0,99.951172,100.0,100.0,100.0,99.951172,11.035156
50.097656,100.0,100.0,99.951172,100.0,34.570313,100.0,44.921875
12.402344,100.0,100.0,99.951172,100.0,67.333984,100.0,3.3203129999999996
100.0,100.0,100.0,100.0,99.951172,99.951172,99.951172,64.257813
92.236328,80.126953,99.951172,100.0,99.951172,99.951172,99.951172,58.251953
72.802734,99.951172,99.951172,99.951172,100.0,99.951172,100.0,0.146484
55.517578,99.951172,100.0,99.951172,14.501953,100.0,99.951172,100.0
62.890625,100.0,100.0,99.951172,100.0,100.0,99.951172,3.7597660000000004
99.951172,100.0,100.0,99.951172,100.0,11.279297,99.951172,52.929688
37.939453,100.0,99.951172,100.0,99.951172,99.951172,100.0,38.378906
13.671875,100.0,99.951172,100.0,99.951172,99.951172,100.0,49.121094
9.033203,100.0,99.951172,84.667969,100.0,99.951172,100.0,99.951172
17.1875,99.951172,99.951172,100.0,58.49609399999999,99.951172,100.0,34.619141
99.951172,99.951172,99.951172,100.0,99.951172,99.951172,100.0,52.978516000000006
100.0,99.951172,99.951172,54.833983999999994,38.671875,99.951172,100.0,28.857421999999996
100.0,99.951172,76.660156,29.931641,77.832031,100.0,100.0,12.011719
99.951172,99.951172,100.0,63.57421899999999,100.0,3.027344,75.292969,5.322266
99.951172,10.107422,100.0,100.0,99.951172,59.570313,99.951172,8.398438
47.900391,99.951172,100.0,100.0,74.755859,54.638672,99.951172,1.611328
78.857422,99.951172,100.0,99.951172,6.103516,61.132813,99.951172,2.685547
99.951172,99.951172,100.0,69.238281,28.369141,40.966797,99.951172,2.441406
99.951172,99.951172,100.0,99.951172,0.146484,22.021484,99.951172,13.623047
42.041016,99.951172,100.0,99.951172,30.273438,37.011719,99.951172,3.8085940000000003
13.476563,82.275391,100.0,99.951172,3.7109379999999996,54.443358999999994,99.951172,15.478516
11.181641,99.951172,100.0,100.0,4.980469,28.515625,99.951172,0.146484
21.630859,15.771484,100.0,100.0,17.578125,7.275391,99.951172,7.8125
41.992188,25.097656,100.0,100.0,14.501953,13.085938,99.951172,31.396484
0.6347659999999999,100.0,100.0,100.0,8.789063,0.390625,70.654297,14.794922
80.957031,100.0,100.0,100.0,1.8554689999999998,37.548828,99.951172,24.951172
9.814453,100.0,81.738281,42.1875,5.566406,28.076171999999996,18.603516,14.941406
23.632813,88.525391,73.681641,62.79296899999999,4.492188,4.638672,38.330078,4.785156
64.941406,100.0,99.951172,99.951172,0.34179699999999996,9.716797,100.0,9.472656
17.871094,100.0,99.951172,54.638672,24.853516,17.675781,99.951172,8.398438
3.6132809999999997,69.384766,99.951172,35.644531,18.994141,12.792969,99.951172,0.6347659999999999
74.316406,35.9375,99.951172,99.951172,23.632813,25.78125,99.951172,1.025391
86.865234,31.835938,99.951172,99.951172,99.951172,33.203125,99.951172,2.197266
67.822266,30.761719,55.322266000000006,65.722656,100.0,100.0,99.951172,1.171875
3.857422,5.078125,93.603516,99.951172,63.28125,100.0,99.951172,8.59375
55.126953,0.976563,92.041016,99.951172,99.951172,90.527344,63.427733999999994,9.814453
38.623047,20.556641,54.833983999999994,56.73828100000001,25.830078,64.160156,100.0,10.595703
8.740234,5.029297,29.248046999999996,99.169922,15.869141,70.068359,100.0,0.976563
10.449219,2.636719,22.314453,85.302734,34.033203,28.515625,100.0,7.519531
31.835938,15.283203,16.699219,54.638672,61.62109399999999,64.306641,100.0,1.171875
33.398438,69.677734,48.388672,53.710938,5.712891,99.951172,66.455078,1.318359
8.642578,19.824219,53.320313,30.273438,72.998047,92.089844,46.630859,2.246094
12.353516,71.826172,67.041016,17.773438,31.054688,72.705078,100.0,3.8085940000000003
9.326172,9.277344,99.951172,28.076171999999996,19.628906,35.449219,100.0,6.298828
4.150391,10.107422,7.861328,33.056641,31.005859,100.0,2.197266,2.978516
2.539063,22.363281,26.367188,18.310547,7.714844,0.19531300000000001,99.365234,1.5625
14.550781,13.28125,99.951172,25.341797,8.740234,52.63671899999999,67.138672,3.6621089999999996
6.494141,99.951172,40.966797,15.039063,2.392578,2.099609,31.005859,2.539063
22.998047,99.951172,42.773438,0.6835939999999999,4.345703,22.216797,20.849609,1.025391
20.849609,58.154297,60.44921899999999,15.820313,2.783203,31.103516,18.017578,2.880859
39.208984,3.6621089999999996,58.30078100000001,6.542969,6.542969,0.488281,7.666016,2.783203
13.525391,12.939453,8.398438,2.978516,6.347656,10.400391,8.203125,1.3671879999999998
28.662109,25.244141,12.5,4.345703,54.882813,28.710938,16.015625,3.076172
31.494141,41.699219,23.4375,9.326172,3.222656,53.466797,13.964844,1.757813
82.080078,35.351563,48.144531,6.445313,25.585938,8.398438,5.273438,0.390625
17.236328,35.449219,0.5371090000000001,9.765625,13.623047,23.779297,5.712891,0.048827999999999996
45.703125,34.082031,25.732422,20.556641,1.3671879999999998,6.054688,16.40625,0.244141
8.056641,29.003906,18.603516,37.548828,13.427734,29.785156,51.269531,0.6347659999999999
5.175781,24.267578,16.796875,94.433594,21.289063,20.166016,38.720703,1.513672
21.972656,19.091797,19.335938,91.064453,16.943359,2.929688,90.917969,4.150391
9.179688,17.675781,17.773438,29.882813,35.498047,6.884766,100.0,5.224609
28.173828000000004,17.822266,16.894531,66.357422,25.195313,0.146484,58.740233999999994,0.244141
9.375,16.015625,18.359375,15.429688,40.869141,0.390625,18.994141,2.832031
13.183594,12.402344,13.671875,5.908203,59.570313,1.025391,10.058594,2.587891
25.537109,8.740234,11.523438,50.390625,12.353516,0.9277340000000001,4.003906,1.3671879999999998
14.648438,4.931641,9.472656,99.951172,99.951172,3.3691410000000004,99.951172,0.8300780000000001
15.625,14.404297,15.380859,87.011719,9.765625,4.052734,21.289063,4.882813
0.8300780000000001,23.779297,28.90625,10.351563,47.021484,3.125,79.736328,3.857422
3.7109379999999996,6.884766,30.029296999999996,10.791016,2.734375,6.054688,0.585938,6.445313
19.580078,8.251953,10.205078,2.246094,6.982422,4.931641,22.65625,5.029297
0.0,6.787109,13.623047,16.015625,9.960938,1.171875,100.0,0.19531300000000001
25.976563,4.003906,41.796875,3.857422,9.179688,4.492188,41.992188,0.78125
100.0,1.464844,10.791016,6.640625,3.857422,7.2265630000000005,3.222656,5.029297
95.996094,0.6347659999999999,22.65625,17.1875,19.335938,0.6835939999999999,16.796875,0.146484
66.699219,8.007813,66.503906,13.574219,19.921875,3.564453,6.933594,6.25
84.667969,28.613281,100.0,13.476563,32.226563,2.246094,33.203125,5.859375
19.091797,47.021484,4.785156,1.5625,3.3691410000000004,5.322266,0.34179699999999996,4.638672
64.746094,10.498047,12.060547,0.732422,14.208984,4.394531,99.951172,3.564453
33.154297,9.765625,14.453125,13.330078,7.03125,4.199219,66.699219,4.736328
19.189453,21.679688,1.171875,9.570313,9.716797,0.146484,13.867188,1.123047
30.224609,24.511719,17.431641,2.929688,43.164063,3.173828,81.787109,3.222656
12.597656,7.910156,14.794922,7.421875,15.087891,3.027344,61.42578100000001,1.953125
5.810547,0.976563,57.666016000000006,6.591797,42.041016,1.8554689999999998,53.564453,0.8300780000000001
14.257813,0.390625,56.396483999999994,3.125,71.09375,1.757813,99.951172,0.146484
10.888672,23.4375,31.933594,8.886719,12.548828,2.197266,0.976563,0.09765599999999999
14.208984,80.175781,1.5625,0.0,12.060547,1.513672,37.890625,2.685547
99.951172,39.160156,5.664063,3.076172,2.246094,0.78125,8.544922,1.171875
4.199219,20.410156,1.513672,8.935547,21.191406,0.34179699999999996,25.488281,2.832031
52.001953,29.980469,4.492188,4.541016,21.142578,1.025391,15.673828,0.048827999999999996
99.365234,3.125,6.445313,5.322266,10.253906,2.539063,14.404297,3.027344
33.691406,4.541016,4.101563,17.236328,62.744141000000006,1.9042970000000001,0.292969,0.19531300000000001
6.298828,10.400391,4.443359,17.236328,28.466796999999996,1.123047,8.154297,1.074219
49.853516,4.931641,4.785156,66.552734,32.568359,0.19531300000000001,18.359375,0.292969
62.353516000000006,5.859375,3.7597660000000004,99.951172,42.919922,1.5625,15.722656,1.708984
33.203125,4.931641,3.857422,70.703125,13.671875,1.708984,6.054688,2.197266
15.673828,0.976563,2.734375,21.826172,33.007813,0.6835939999999999,5.566406,0.244141
28.613281,21.679688,0.19531300000000001,39.746094,18.847656,2.246094,33.349609,4.052734
12.646484,38.916016,0.5371090000000001,10.15625,16.162109,2.197266,21.582031,1.513672
12.207031,48.4375,1.464844,6.201172,9.326172,2.392578,50.634766,0.488281
8.007813,5.957031,0.585938,27.783203000000004,2.246094,0.34179699999999996,22.802734,0.34179699999999996
61.914063,7.275391,2.734375,31.25,15.380859,4.052734,65.087891,0.19531300000000001
25.390625,58.251953,16.113281,10.449219,1.123047,35.400391,46.875,2.294922
93.457031,47.558594,27.539063,7.910156,59.27734399999999,72.753906,59.08203100000001,2.880859
1.5625,16.162109,30.371094,14.599609,47.558594,11.572266,69.921875,0.488281
28.857421999999996,72.412109,1.806641,16.210938,99.951172,43.408203,100.0,0.78125
27.34375,44.580078,3.7109379999999996,73.876953,61.962891000000006,8.837891,70.751953,2.34375
24.414063,29.931641,1.123047,100.0,70.605469,93.945313,71.679688,0.34179699999999996
12.646484,37.988281,1.806641,100.0,43.603516,37.646484,68.847656,3.564453
61.81640600000001,70.117188,0.244141,83.789063,19.970703,15.917969,6.640625,3.271484
28.857421999999996,86.669922,26.367188,35.693359,9.716797,0.19531300000000001,32.177734,0.439453
24.414063,11.083984,15.039063,10.15625,14.697266,22.460938,11.669922,5.224609
38.623047,39.501953,43.896484,3.8085940000000003,5.371094,64.697266,11.767578,3.3203129999999996
18.847656,54.150391000000006,66.113281,31.201171999999996,11.962891,6.005859,19.091797,1.757813
