Rat21,Rat6,Rat11,Rat5,Rat20,Rat16,Rat10
18.164063,99.21875,34.960938,53.662108999999994,14.0625,25.195313,2.392578
11.181641,97.949219,28.222656,99.072266,92.089844,6.494141,98.291016
16.259766,99.951172,20.458984,98.974609,98.339844,34.521484,94.384766
8.984375,16.699219,16.357422,99.951172,44.140625,2.539063,34.960938
2.001953,98.388672,38.476563,99.951172,79.248047,10.009766,41.650391
8.251953,99.951172,21.044922,13.037109,33.935547,7.421875,30.859375
40.576172,58.007813,25.634766,99.951172,20.019531,1.269531,44.042969
32.421875,69.238281,17.724609,99.951172,99.951172,94.726563,49.169922
99.951172,5.664063,35.9375,98.681641,97.314453,99.951172,48.925781
39.013672,14.111328,30.566406,99.267578,12.597656,90.283203,65.039063
99.560547,15.820313,26.269531,98.291016,2.197266,98.876953,94.580078
22.607422,47.265625,14.404297,18.164063,45.019531,66.308594,77.099609
26.025391,37.158203,25.830078,25.537109,98.535156,99.951172,29.6875
99.462891,22.509766,99.951172,99.951172,98.876953,19.433594,99.951172
99.951172,12.402344,99.951172,99.951172,98.535156,41.503906,99.951172
99.951172,12.5,98.095703,99.072266,39.746094,53.466797,65.283203
98.876953,33.154297,61.572266000000006,99.21875,1.6601560000000002,18.505859,19.482422
99.951172,69.287109,16.162109,99.023438,51.513672,38.671875,99.951172
98.828125,45.898438,13.916016,76.318359,54.248047,43.505859,55.95703100000001
98.974609,28.90625,6.396484,99.365234,43.701172,27.001953000000004,50.439453
99.951172,42.041016,21.679688,99.169922,54.345703,62.890625,41.943359
64.208984,12.646484,6.640625,99.21875,30.46875,97.851563,12.939453
95.556641,11.621094,7.470703,99.21875,26.660156,56.445313,2.978516
99.560547,9.326172,22.802734,99.951172,41.308594,99.951172,44.628906
31.152344,1.3671879999999998,41.992188,99.951172,8.544922,26.269531,15.332031
99.951172,14.941406,75.146484,99.951172,13.232422,99.121094,31.835938
99.023438,11.083984,35.205078,99.951172,98.4375,6.494141,34.863281
99.511719,9.960938,99.951172,98.828125,98.974609,15.136719,21.875
99.951172,81.347656,99.951172,99.951172,88.769531,7.324219,28.662109
99.511719,0.8300780000000001,99.511719,99.951172,27.001953000000004,81.787109,45.068359
99.511719,32.617188,99.414063,99.951172,48.535156,18.115234,24.755859
99.511719,20.996094,99.951172,72.607422,55.078125,27.050781,13.574219
99.511719,15.136719,98.779297,3.90625,19.824219,2.929688,8.447266
98.779297,99.951172,99.951172,99.316406,2.490234,23.095703,7.2265630000000005
99.121094,55.419922,43.164063,99.267578,31.835938,15.380859,13.427734
99.316406,71.142578,99.414063,99.267578,55.664063,17.431641,6.738281
99.658203,39.550781,98.486328,99.21875,57.470703,18.017578,12.792969
1.025391,4.003906,73.583984,99.169922,39.990234,12.695313,11.621094
99.951172,43.701172,1.3671879999999998,99.169922,37.011719,24.267578,13.28125
65.917969,37.207031,61.42578100000001,99.21875,0.9277340000000001,98.632813,18.847656
62.841797,18.212891,23.193359,99.951172,1.220703,8.349609,29.6875
99.951172,98.4375,16.357422,99.169922,10.253906,99.951172,72.949219
40.966797,82.128906,18.603516,99.21875,0.048827999999999996,99.951172,28.710938
30.761719,23.388672,11.181641,99.365234,17.089844,99.365234,99.951172
99.951172,35.302734,7.8125,98.974609,6.396484,99.365234,20.263672
77.880859,30.322266,3.271484,99.365234,48.4375,99.951172,10.888672
10.9375,98.974609,40.576172,99.267578,1.074219,99.951172,24.023438
96.142578,54.736328,58.007813,98.632813,10.400391,98.632813,98.339844
0.09765599999999999,1.953125,51.464844,99.023438,33.154297,51.611328,37.109375
43.603516,99.951172,97.900391,99.267578,2.441406,53.41796899999999,42.96875
97.070313,47.900391,90.527344,99.951172,2.734375,31.542969,44.873047
25.878906,99.267578,99.951172,65.625,2.880859,10.058594,27.783203000000004
18.115234,99.951172,85.058594,99.951172,13.330078,19.189453,43.261719
22.753906,99.951172,98.779297,99.951172,19.140625,45.166016,43.017578
10.498047,99.21875,22.509766,99.951172,2.148438,98.730469,98.779297
46.582031,98.535156,27.587891,99.951172,4.003906,20.410156,98.828125
99.511719,38.378906,99.951172,99.951172,15.576172,0.048827999999999996,99.267578
99.511719,99.951172,99.951172,99.267578,5.273438,75.976563,99.21875
99.267578,99.951172,99.414063,99.072266,54.00390600000001,84.912109,99.316406
95.458984,98.730469,99.560547,92.041016,71.777344,99.951172,99.169922
99.462891,82.128906,99.951172,40.869141,33.935547,98.4375,97.607422
40.429688,62.01171899999999,99.951172,86.328125,1.123047,13.183594,46.875
97.65625,85.205078,16.357422,8.642578,10.009766,98.779297,74.511719
99.511719,98.925781,97.900391,13.867188,44.873047,99.951172,44.775391
99.560547,89.990234,28.027344,99.951172,4.199219,85.009766,64.355469
99.609375,99.951172,99.951172,94.091797,9.423828,99.267578,45.605469
61.181641000000006,65.087891,4.980469,99.951172,25.048828,14.550781,40.380859
71.484375,23.095703,17.431641,99.951172,4.882813,24.707031,34.960938
22.998047,21.386719,99.121094,99.951172,7.373047,99.951172,98.486328
49.511719,14.355469,99.951172,99.951172,20.166016,99.951172,71.289063
88.28125,71.533203,77.880859,99.951172,22.558594,32.470703,88.134766
48.388672,4.345703,99.414063,99.365234,12.109375,98.876953,95.947266
97.265625,41.308594,48.291016,99.21875,16.113281,99.267578,40.136719
99.951172,28.613281,98.681641,64.892578,47.509766,98.535156,76.074219
87.695313,29.003906,8.496094,99.951172,52.294922,99.951172,99.951172
50.634766,4.541016,72.363281,99.951172,48.583984,99.951172,99.951172
45.214844,30.371094,99.072266,99.951172,34.228516,98.535156,75.976563
30.175781,62.304688,28.417969,99.951172,62.158203,39.84375,2.246094
16.357422,99.951172,11.767578,99.951172,56.445313,99.951172,69.042969
12.695313,99.316406,98.535156,99.951172,27.685546999999996,99.951172,58.984375
6.103516,98.876953,99.951172,99.951172,16.064453,98.974609,82.470703
11.083984,99.951172,99.951172,99.951172,11.181641,99.121094,21.435547
11.523438,99.951172,90.673828,99.951172,97.412109,26.708984,22.705078
99.951172,97.705078,98.974609,99.951172,35.986328,39.453125,99.951172
99.951172,97.802734,83.496094,99.023438,57.177733999999994,29.296875,99.951172
80.810547,52.880858999999994,17.285156,99.365234,24.267578,32.666016,15.527344
31.738281,20.117188,82.910156,99.951172,19.189453,33.984375,96.923828
1.123047,5.322266,99.951172,99.951172,30.078125,2.001953,8.740234
3.173828,47.607422,68.945313,99.951172,14.550781,7.03125,30.712891
17.578125,14.0625,99.414063,10.546875,15.283203,28.466796999999996,34.863281
34.082031,18.896484,99.951172,98.779297,21.923828,24.316406,97.802734
23.339844,3.8085940000000003,99.951172,99.21875,99.951172,7.080078,99.951172
99.951172,0.09765599999999999,99.951172,99.169922,55.126953,21.533203,99.951172
99.951172,0.439453,99.951172,99.023438,98.144531,27.246094,99.951172
99.951172,29.492188,17.773438,99.121094,34.667969,99.023438,99.951172
99.951172,1.611328,10.791016,99.072266,99.951172,99.951172,99.072266
99.951172,10.351563,38.232422,99.169922,99.951172,99.951172,98.828125
99.951172,19.384766,15.332031,99.316406,86.230469,2.685547,99.951172
99.951172,99.414063,34.326172,99.169922,16.601563,25.585938,99.951172
72.460938,46.875,37.158203,99.21875,48.095703,15.917969,99.951172
43.554688,64.306641,31.982421999999996,99.21875,57.12890600000001,99.951172,93.310547
98.730469,44.384766,15.039063,99.21875,86.621094,65.283203,13.574219
99.21875,24.267578,30.761719,99.267578,33.203125,99.267578,83.056641
98.242188,19.433594,21.142578,99.316406,98.535156,14.892578,59.033203
91.845703,31.152344,5.957031,99.121094,98.730469,99.951172,99.316406
98.974609,2.197266,56.005858999999994,99.121094,83.886719,25.976563,8.544922
99.462891,20.703125,49.902344,15.478516,61.132813,22.607422,98.779297
79.785156,46.728516,87.695313,69.189453,11.523438,86.572266,98.681641
75.0,99.169922,10.791016,89.550781,2.685547,30.957031,99.951172
95.605469,99.951172,61.42578100000001,10.546875,44.091797,55.56640600000001,31.689453000000004
99.267578,76.806641,99.951172,41.552734,24.462891,98.730469,39.84375
62.646483999999994,98.974609,99.951172,66.064453,22.021484,29.541016,99.951172
99.951172,99.951172,98.974609,47.265625,75.537109,24.707031,99.951172
65.283203,98.388672,96.972656,20.751953,96.191406,18.212891,99.951172
99.951172,99.316406,12.353516,48.242188,95.703125,30.371094,98.046875
99.951172,14.648438,18.896484,31.689453000000004,83.105469,0.5371090000000001,72.949219
39.0625,99.951172,38.085938,20.263672,2.539063,33.300781,67.675781
37.548828,18.505859,7.568359,23.339844,34.716797,45.556641,98.779297
15.478516,98.486328,97.460938,15.625,25.927734,99.951172,98.535156
99.609375,58.935547,32.177734,31.25,99.951172,90.966797,52.685547
99.511719,9.033203,59.033203,5.419922,78.222656,98.925781,69.042969
99.511719,66.113281,8.740234,68.017578,98.828125,40.429688,10.595703
99.511719,1.416016,24.169922,99.951172,18.310547,5.566406,99.951172
99.511719,96.533203,99.951172,28.808594,99.951172,80.517578,98.388672
99.511719,88.476563,99.169922,10.742188,85.15625,99.951172,99.951172
99.511719,36.523438,99.414063,9.082031,27.587891,38.28125,99.951172
99.560547,3.7597660000000004,99.951172,20.507813,31.494141,99.267578,85.009766
99.511719,24.365234,99.951172,16.894531,98.681641,99.951172,98.779297
87.451172,26.171875,35.742188,11.767578,99.023438,16.015625,99.21875
10.15625,82.861328,71.044922,8.251953,16.357422,97.167969,99.267578
15.917969,64.306641,8.203125,23.193359,75.146484,18.603516,99.21875
51.5625,15.722656,69.970703,10.400391,14.501953,90.771484,99.21875
96.044922,21.044922,64.501953,2.539063,98.876953,29.394531,98.876953
82.8125,27.050781,65.039063,45.996094,98.876953,76.318359,99.365234
38.134766,50.390625,35.302734,99.951172,27.734375,5.859375,98.925781
99.951172,66.015625,72.509766,99.951172,63.28125,99.951172,79.638672
99.951172,27.294921999999996,21.630859,70.751953,7.177734,58.203125,85.742188
14.501953,99.951172,18.505859,41.894531,75.683594,98.828125,99.169922
57.275391000000006,68.798828,33.837891,68.603516,43.310547,97.607422,57.226563
61.279297,66.552734,11.767578,99.21875,57.373047,63.085938,50.048828
51.220703,25.537109,5.859375,99.951172,47.900391,23.144531,18.554688
44.921875,87.548828,39.648438,31.738281,99.169922,2.392578,69.580078
52.050781,20.117188,98.730469,91.699219,98.4375,1.708984,99.951172
62.5,83.251953,94.287109,68.408203,22.412109,4.6875,41.064453
99.951172,37.158203,99.023438,24.804688,2.148438,3.955078,8.203125
6.445313,99.267578,71.679688,98.144531,18.847656,5.078125,70.117188
26.025391,97.998047,33.544922,95.898438,6.298828,35.400391,99.951172
99.951172,99.951172,95.703125,99.951172,13.427734,4.394531,98.144531
58.007813,99.951172,99.951172,99.951172,98.583984,29.931641,69.482422
3.8085940000000003,99.072266,14.111328,62.060547,98.779297,16.259766,97.65625
20.751953,99.21875,8.642578,99.951172,98.339844,14.941406,99.951172
99.951172,99.951172,5.371094,99.316406,58.935547,0.146484,99.951172
67.773438,99.951172,98.486328,99.21875,54.150391000000006,15.673828,81.982422
99.414063,98.095703,81.054688,99.21875,99.951172,11.816406,99.365234
58.10546899999999,99.951172,99.951172,99.21875,1.757813,84.082031,66.113281
99.951172,22.753906,99.951172,99.072266,66.601563,59.66796899999999,99.951172
98.876953,98.339844,51.269531,99.365234,71.777344,85.791016,56.54296899999999
8.837891,99.951172,99.072266,99.267578,99.951172,30.859375,99.951172
41.40625,11.71875,31.933594,49.121094,76.269531,34.228516,98.291016
11.035156,98.486328,85.253906,43.798828,76.806641,6.298828,91.699219
17.529297,7.275391,14.550781,36.035156,16.650391,14.453125,34.130859
16.064453,28.613281,9.765625,2.539063,61.474608999999994,7.763672,35.400391
6.738281,25.488281,99.951172,23.828125,35.253906,1.074219,16.552734
20.605469,4.248047,99.951172,96.386719,2.978516,21.875,99.951172
13.623047,99.951172,99.414063,99.951172,93.75,15.576172,99.951172
83.447266,98.583984,51.074219,99.072266,98.779297,5.761719,60.546875
52.246094,79.345703,54.052733999999994,99.267578,42.089844,6.689453,99.951172
38.427734,30.224609,85.839844,76.953125,5.46875,91.699219,99.951172
98.632813,92.773438,50.976563,99.951172,0.6835939999999999,98.681641,98.144531
99.316406,86.523438,97.753906,98.046875,41.357422,98.925781,23.779297
98.388672,97.998047,97.460938,25.146484,11.962891,98.242188,99.951172
20.166016,4.638672,40.576172,99.951172,4.199219,98.730469,99.951172
99.951172,98.242188,60.205078,99.21875,13.330078,99.951172,99.951172
99.951172,99.951172,8.837891,43.554688,23.632813,99.951172,54.833983999999994
31.347656,97.705078,19.677734,99.951172,24.560547,99.267578,23.242188
99.511719,44.53125,8.447266,99.951172,1.8554689999999998,16.552734,70.751953
99.951172,99.951172,36.279297,74.755859,1.5625,87.695313,68.261719
99.951172,99.951172,98.095703,99.267578,25.78125,29.345703000000004,99.951172
79.248047,99.267578,52.148438,64.550781,17.773438,99.951172,97.753906
99.511719,60.44921899999999,30.664063,51.220703,0.488281,99.951172,99.072266
99.511719,99.951172,15.722656,99.21875,6.8359380000000005,99.267578,98.925781
99.414063,64.306641,0.6835939999999999,98.535156,8.886719,31.835938,38.183594
16.894531,7.568359,27.392578000000004,99.951172,30.566406,99.951172,99.121094
99.951172,33.740234,14.794922,99.951172,18.017578,7.714844,99.316406
99.951172,99.951172,40.478516,94.775391,27.734375,27.294921999999996,98.4375
98.242188,34.179688,12.939453,99.951172,17.626953,2.050781,70.214844
88.720703,98.242188,0.34179699999999996,99.951172,8.740234,9.765625,39.160156
99.951172,58.10546899999999,48.144531,99.951172,16.308594,11.035156,50.0
99.951172,56.005858999999994,23.974609,55.664063,4.6875,1.806641,44.287109
99.951172,18.847656,15.527344,5.419922,5.664063,11.914063,15.429688
99.951172,99.951172,31.982421999999996,25.488281,13.671875,19.335938,1.953125
99.951172,99.951172,1.708984,3.4179690000000003,8.789063,11.71875,4.101563
99.951172,99.121094,7.666016,26.269531,4.6875,13.623047,19.335938
99.951172,98.4375,48.486328,45.654297,0.048827999999999996,5.419922,18.945313
99.951172,99.951172,4.052734,98.144531,1.220703,4.492188,0.878906
62.841797,74.511719,30.029296999999996,50.390625,0.048827999999999996,8.740234,28.222656
99.316406,1.9042970000000001,5.029297,35.888672,2.148438,2.197266,24.121094
97.802734,70.849609,91.064453,6.445313,2.246094,63.76953100000001,99.951172
23.779297,46.875,99.951172,24.853516,4.003906,99.951172,94.384766
98.974609,64.990234,98.4375,98.291016,13.867188,44.628906,98.779297
87.451172,13.623047,99.951172,64.404297,9.228516,99.023438,51.904297
18.701172,10.400391,99.414063,99.951172,7.861328,8.203125,52.050781
35.107422,10.449219,99.951172,19.287109,7.714844,99.951172,7.421875
70.996094,14.111328,99.951172,2.880859,1.025391,16.113281,11.474609
99.365234,17.138672,63.96484399999999,3.7109379999999996,6.298828,98.535156,2.636719
99.560547,18.115234,99.072266,54.345703,6.689453,11.132813,2.490234
99.951172,0.439453,32.8125,24.316406,26.953125,65.527344,14.111328
99.951172,13.671875,52.001953,99.951172,41.601563,65.576172,38.134766
31.542969,1.5625,99.951172,99.951172,42.1875,99.951172,27.246094
99.267578,42.285156,98.925781,99.951172,15.332031,98.291016,1.269531
10.498047,7.2265630000000005,64.404297,99.951172,6.640625,98.730469,0.8300780000000001
26.025391,19.287109,33.105469,99.951172,3.173828,30.029296999999996,9.960938
98.974609,7.763672,99.267578,8.642578,7.03125,99.951172,20.3125
98.779297,22.167969,99.951172,99.365234,16.601563,40.234375,24.169922
99.365234,19.873047,79.589844,99.267578,12.939453,98.779297,5.371094
97.900391,9.912109,21.826172,98.828125,23.974609,32.226563,19.140625
99.951172,5.419922,17.138672,82.519531,35.351563,49.707031,15.673828
20.263672,32.714844,93.212891,7.8125,14.453125,10.253906,1.9042970000000001
24.462891,24.121094,99.951172,7.080078,23.388672,12.304688,1.953125
85.693359,20.605469,71.337891,9.960938,13.818359,1.123047,8.642578
35.205078,99.951172,66.894531,29.443359,6.103516,9.619141,6.298828
34.960938,82.226563,28.466796999999996,99.951172,13.769531,23.4375,12.646484
6.738281,52.685547,99.951172,99.951172,37.451172,72.167969,8.544922
5.46875,25.683594,99.951172,38.525391,67.285156,51.367188,6.396484
32.177734,0.19531300000000001,98.4375,98.388672,99.951172,31.25,28.759766
37.255859,2.929688,6.640625,44.873047,26.904296999999996,99.951172,99.951172
60.44921899999999,3.076172,41.113281,80.566406,14.746094,3.8085940000000003,23.876953
63.720703,4.833984,54.39453100000001,62.59765600000001,26.953125,76.855469,15.722656
0.244141,7.910156,14.746094,45.898438,99.951172,51.5625,11.474609
6.201172,11.132813,28.417969,70.605469,35.400391,47.998047,15.185547
35.839844,12.060547,41.259766,70.751953,41.748047,98.828125,1.708984
12.792969,1.3671879999999998,8.837891,34.912109,36.767578,99.951172,20.751953
6.298828,16.992188,23.242188,39.990234,24.414063,99.951172,21.582031
16.455078,6.103516,30.029296999999996,39.697266,98.486328,99.951172,19.189453
0.585938,2.587891,14.501953,26.220703000000004,18.701172,14.355469,46.191406
5.126953,38.525391,22.265625,16.40625,74.365234,99.267578,99.365234
19.580078,43.798828,33.251953,47.314453,58.30078100000001,71.630859,98.779297
26.025391,12.646484,41.992188,10.498047,95.507813,99.951172,99.951172
35.302734,98.779297,29.882813,6.201172,21.923828,88.134766,71.240234
1.074219,25.195313,36.523438,41.064453,95.605469,97.753906,29.101563
52.929688,99.951172,59.86328100000001,82.519531,2.001953,93.212891,34.228516
6.542969,42.089844,41.210938,46.875,59.228516000000006,37.011719,40.136719
27.001953000000004,29.541016,16.894531,2.050781,89.84375,10.888672,89.501953
37.988281,98.974609,16.308594,99.267578,16.503906,92.236328,99.951172
54.101563,37.207031,1.953125,93.994141,77.636719,99.951172,87.402344
32.617188,30.957031,42.431641,51.269531,66.601563,98.828125,32.910156
0.488281,99.951172,8.349609,18.652344,84.179688,39.453125,89.111328
95.214844,87.792969,0.6835939999999999,5.078125,99.951172,99.951172,39.941406
99.951172,32.275391,26.220703000000004,12.353516,20.068359,5.908203,86.230469
9.570313,99.365234,14.306641,44.384766,99.951172,58.056641000000006,99.951172
99.609375,86.474609,84.667969,80.859375,43.505859,34.667969,76.318359
